id,description,title
180663,"Alle Ihrem Hause vorliegenden Unterlagen zum Projekt einer Förderung der ""Top-Gas-Recycling""-Technologie der Firma ArcellorMittal in Eisenhüttenstadt im Rahmen des Umweltinnovationsprogramms, die hier angekündigt wurde [1][2].
Insbesondere bitte ich um Übersendung der Kommunikation zwischen Ihrem Haus und der Firma ArcellorMittal im Zusammenhang mit diesem Projekt und einer eventuellen Begründung warum das Projekt aufgegeben wurde.

Erläuterung: Im Jahr 2009 und 2010 wurde von Ihrem Ministerium die Förderung des genannten Projekts angekündigt. Allerdings finden sich danach keinerlei Informationen mehr zu dem Projekt (ich vermute dass das Projekt irgendwann aufgegeben wurde, finde aber hierzu keine Informationen). Auf der Webseite des Umweltinnovationsprogramms sind zu dem Projekt auch keine Infos zu finden.

[1] https://www.bmu.de/en/pressrelease/gabriel-foerdert-umweltgerechte-modernisierung-des-stahlwerks-eisenhuettenstadt-mit-30-millionen-euro/
[2] https://www.bmu.de/pressemitteilung/roettgen-klimaschutz-ist-wachstumstreiber/",Unterlagen zu Förderprojekt Stahlwerk Eisenhüttenstadt
214841,"wie mir ja per Mail von der Verwaltung des Marktes Laaber bestätigt wurde, hat die FF Laaber ja eine Vorauswahl für einen Hersteller für die Lieferung der Einsatzkleidung getätigt. Diese Vorauswahl hat unseren Hersteller ohne die tatsächliche Prüfung der Parameter , die in den Prüfzeugnissen und Thermomantest steht, stattgefunden. Es wurde auch keine persönliche Vorstellung getätigt, so dass die Aussagen nicht nachvollzogen werden können. Darum bitte ich um eine Akteneinsicht, welche angeblichen Parameter eine Anfrage bei uns als Steuerzahler im Markt Laaber verhindert haben",Beschaffung Feuerwehreinsatzkleidung
194135,"Eine Übersicht, aus der ersichtlich ist, welche Summe dem Landeshaushalt seit 2008 jährlich in Folge vollstreckter Geldstrafen (§40 StGB) zugeflossen ist.",Haushaltsposten Geldstrafe
169150,"Die Bundesnetzagentur stellt eine Liste ""Zuteilungen TETRA-Netzkennungen (ITSI-Blocks)"" bereit unter:
https://www.bundesnetzagentur.de/SharedDocs/Downloads/DE/Sachgebiete/Telekommunikation/Unternehmen_Institutionen/Nummerierung/TechnischeNummern/ITSI/ITSI_zuget_Rufnr.pdf;jsessionid=E71082013EB9DEDB6A84DBB916F4B21A?__blob=publicationFile&v=7

Konkret bezieht sich meine Frage auf die im Folgenden aufgeführte TETRA Mobile Netzkennung (MNC)

240  Stadtreinigung Berlin

Frage 1):
Wird das oben genannte TETRA-Netz von Ihrem Haus verwaltet (d.h. Betreuung von Aufbau, Betrieb und Sicherstellung der Funktionsfähigkeit des digitalen Sprech- und Datenfunksystems)?
Wenn ja, von welcher Dienststelle ?

Frage 2):
Wenn nein, wer verwaltet dieses Netz (d.h. Betreuung von Aufbau, Betrieb und Sicherstellung der Funktionsfähigkeit des digitalen Sprech- und Datenfunksystems)?
Ist dies die Landesstelle Digitalfunk BOS Berlin ?

Frage 3):
Wieviele Nutzer hat dieses TETRA-Netz (ungefähre Größenordnung) ?

Frage 4):
Wer sind die Nutzer dieses TETRA-Netzes (grobe Aufteilung in Nutzergruppen) ? 

Frage 5):
Können deutsche Behörden im Bedarfsfall dieses TETRA-Netz mitbenutzen ?

Frage 6):
Können Sie exemplarische Beispiele nennen für einen solchen ""Bedarfsfall"" ?

Frage 7):
In welchen geographischen Regionen / Gebieten ist dieses TETRA-Netz ausgebaut und verfügbar ?

Vielen Dank.",TETRA-Digitalfunk-Netz der Stadtreinigung Berlin
17255,"Es wurde eine Anfrage an Sie mit folgendem Inhalt gestellt:

""Wann und von wem wurde der Staat ""Bundesrepublik Deutschland"" ausgerufen?""!

Darauf antworteten Sie mit:

""Diese Anfrage ist keine Anfrage im Sinne des Informationsfreiheitsgesetzes!
Sie müssen nach spezifischen Dokumenten in Behörden fragen. ""

Aus diesem Grunde möchte ich bitte die Gründungsurkunde der Bundesrepublik Deutschland sehen. 

Dies ist ja dann ein spezifisches Dokument. 

Des Weiteren wurde von Herrn Moderator Arne Semsrott folgendes kommentiert:

""Keine Reichsbürgeranfragen.""

Was bitte hat die Gründungsurkunde mit einem Reichsbürger zu tun? Denn auch ich möchte wissen, wann mein Staat, in dem ich lebe, ausgerufen wurde.",Bundesrepublik Deutschland
242828,"das Capitani Urteil des Europäischen Gerichtshofs (EUGh) besagt, dass das Europäische Parlament ""auf einen konkreten Antrag hin grundsätzlich Zugang zu den Dokumenten über die laufenden Triloge gewähren"" muss(https://curia.europa.eu/jcms/upload/docs/application/pdf/2018-03/cp180035de.pdf). Auf dieser Basis  bitte ich Sie um Übersendung von Dokumenten, die folgende Informationen enthalten:

- alle 4-Spalten-Dokumente (4CT), die im Rahmen des Trilogs zum Digital Markets Act (DMA) und zum Digital Services Act (DSA) existieren.
- Alle Tagesordnungen & Zeitpläne zu den DMA- und DSA Trilogen.

Herzlichen Dank vorab für eine schnelle Übersendung der Dokumente. Sie ist vonnöten, um den äußerst schnellen Trilogprozessen folgen zu können.

Ich möchte Sie um eine Empfangsbestätigung bitten und danke Ihnen vorab für Ihre Mühe!",Trilogverhandlungen: Dokumente zum Digital Markets Act (DMA) und Digital Services Act (DSA)
244517,"- Verträge, Rechtsgutachten, Stellungnahmen, Protokolle und alle weiteren angefallenen Dokumente zu der Fragestellung inwiefern die Beteiligung des Fraport an der NGC im (aktuell vorliegenden) Kriegsfall vorzeitig gekündigt werden kann.
- Risikoanalysen, Rechtsgutachten, Stellungsnahmen, Protokolle und alle weiteren angefallenen Dokumente die sich auf mögliche Konsequenzen einer solchen vorzeitigen Kündigung beziehen
- Risikoanalysen, Vertragsunterlagen, Rechtsgutachten, Stellungnahmen, Protokolle, Kommunikationen und alle weiteren angefallenen Dokumente zum Vertragsschluss im Jahr 2009

Kontext dieser Anfrage sind Äußerungen des Finanzministers Boddenberg beispielsweise nachlesbar in diesem Artikel: https://www.fr.de/rhein-main/landespolitik/hessen-fraport-kann-anteile-an-russischem-flughafen-nicht-verkaufen-91430674.html",Beteiligung des Fraport an der NCG
276792,"1. Eine Liste, auf welche Giftstoffe bzw. Spuren einzelner Schadstoffe wie z.B. Pestizide, Hormone, Tenside, Chlor, Blei, Arzneimittelreste, Antibiotika, Mangan, Ammonium, Chlor sowie Medikamentenrückstände das Leitungswasser für << Adresse entfernt >>, Stadtteil Sandbach getestet wird?
2. Die Ergebnisse dieser Tests.
3. Eine Liste, was dem Wasser zugesetzt wird und in welchen Mengen.
4. Eine Übersicht über sämtliche Gutachten, Studien, Berichte, Analysen, Untersuchungen und Laborbefunde in Bezug auf die Qualität von Boden, Luft und Wasser im Stadtteil Sandbach

Falls Sie hier nicht zuständig sein sollten, bitte ich Sie diese Anfrage als eine FragDenStaat- Anfrage an die zuständige Stelle weiter zu leiten und mich davon in Kenntnis zu setzen.

Für die Beantwortung dieser Anfrage verwenden Sie bitte die unten angegebene Mailadresse.","Leitungswasser 64747 Breuberg, Stadtteil Sandbach"
165166,"Unterlagen, vorzugsweise in digitaler Form (z.B. PDF), bezüglich der Begründung der Entscheidung, 27 Dienstreisen mit Hubschraubern der Bundesregierung im Jahre 2018 nicht hinsichtlich ihrer Auswirkungen auf das Klima zu kompensieren (vgl. https://www.aerzteblatt.de/nachrichten/105529/Regierung-kompensiert-Klimaauswirkungen-von-Dienstfluegen-nicht-immer ).",CO2-Kompensation von Dienstreisen der Bundesregierung 2018
35275,"Ich möchte Wissen ob es gesicherte Studien und Untersuchungs-Ergebnisse 
zu Böden+Umweltverseuchung durch die Abgase aus Verkehrsaufkommen gibt bezogen auf die Verseuchungs Entfernung abseits der Bundesstrassen und wo ich sie einsehen ,erhalten kann? 
Zum Verständniss :Wir wohnen an einer stark befahrenen Str.B38 und haben 
vor 3Jahren einen Permakulturgarten angelegt der sich ca 30m parallel befindet da verschiedene Bestandteile der Kraftstoffverbrennung (Kohlenmonoxid,Kohlendioxid,Benzperoxid,Bleiverbindungen(Schwermetalle),Stickoxide)
äusserst Gesundheitsschädlich sind und wir die wertvolle Arbeitszeit investieren um gesündere und schmackhaftere Nahrungsmittel als es Supermärkte in den Handel bringen können zu erzeugen interressiert uns wie weit die Abgase fliegen und wie es sich mit Aufkonzentration in der Umgebung verhält.Hierzu spuckte das Netz uns keine ausreichenden Ergebnisse aus daher frage ich sie.
Im Buch das ich gerade lese ""Die sanfte Revolution ""Kölsch/Veit aus 1978 ist der damalige Verseuchungsgrad der Strassen Deutschlands ein Thema (damals mit unverbleit und ohne Katalysator) daher frage ich mich wieviel 
Neuauftrag von Giften auf meiner Beetfläche erfolgt und ob es bis dorthin fliegt.Die Fläche wurde erst komplett abgetragen und die Bodenlebewesen aktiven Schichten A+B durch Humusbildung neu erzeugt um eine Altbelastung auszuschliessen. 
Hochachtungsvoll J.T.",Studien und Untersuchungs-Ergebnisse  zu Böden+Umweltverseuchung durch die Abgase aus Personenkraftwagen gibt bezogen auf die Entfernung abseits der Bundesstrassen?
201092,"Übersicht über alle IFG-Anfragen des Jahres 2020 bis zum 16. Oktober 2020 mit Angabe des Rubrums, Ihres Aktenzeichens, des Antragseingangs, der Auskunftserteilung sowie der Art der Verbescheidung.",IFG Anfragen 2020
284889,"Frühwarndokument (LReg) 20.07.2023 7/364 (15 S.) KOM (2023) 244 final/2, zu: Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates zur Änderung des Beschlusses 2009/917/JI des Rates im Hinblick auf dessen Angleichung an die Unionsvorschriften über den Schutz personenbezogener Daten - Korrigendum des Verordnungsvorschlags.",rühwarndokument (LReg) 20.07.2023 7/364
236901,"die Standortbescheinigung 060354. Ich als Anwohner möchte diese gerne einmal sehen.
Über entstandene Kosten für die Anfrage möchte ich bitte ausdrücklich informiert werden!",Standortbescheinigung 060354
450,"Einreichen von ePetitionen und deren Nichtveröffentlichung 

Nachdem meine ePetition Nummer: 21090 vom 12. Nov 2011 - Wortlaut:

""Der Deutsche Bundestag möge beschließen das Schienennetz (DB Netz AG) aus dem Konzern der Deutschen Bahn AG herauszulösen.

Das Schienennetz (Eisenbahnnetz) muss als natürliches Monopol im Sinne des bestmöglichen volkswirtschaftlichen Nutzens langfristig in staatlicher Hand verbleiben.

Instandhaltung, Wartung und Erweiterung dieses Infrastrukturnetzes kann je befristet für 3-5 Jahre an ein, auch privates, Unternehmen übertragen werden welches dem Einfluss der Schienennutzer entzogen ist""

nicht veröffentlich wurde habe ich diese am 30. November 2011 nochmals unter der Nummer 21428 eingereicht.

Auch diese Petition wurde nicht veröffentlicht. 

Mit Poststempel vom 16.12.2011 habe ich ein Schreiben ""im Auftrag von Frau Kersten Steinke"" (Die Linke - eigene Recherche) erhalten. 

In dem Schreiben wurde mir mitgeteilt, dass Herr Professor << Antragsteller:in >> Dieter Scheuerle, jetzt Staatsekretär im Verkehrsministerium (Verkehrsminister Dr. Peter Ramsauer)

(Herr Scheuerle war zuvor:
1998 - 2000 Präsident der Regulierungsbehörde für Telekommunikation und Post
2001 - 2008 Credit Suisse Securities (Europe) Limited Managing Director
Seit 2006 Honorarprofessor an der Ludwig-Maximilians-Universität München
2009 - 31.10.2009 Selbstständiger Unternehmensberater
Seit 09.11.09 Staatssekretär im Bundesministerium für Verkehr, Bau und Stadtentwicklung mit den Zuständigkeiten für Eisenbahnpolitik, Luft- und Raumfahrt, Wasserstraßen, Schifffahrt und Straßenverkehr sowie für die Zentralabteilung)

... einen Entwurf vorgestellt habe nachdem Schiennetz und Bahnhöfe im Besitz der Deutschen Bahn AG verbleiben sollen. 
Ein entsprechender Gesetzentwurf liegt dem Deutschen Bundestag noch nicht zur Beratung vor.

Sodann wurde mir mitgeteilt, ""sinnvollerweise bleibt abzuwarten, wann und in welcher Fassung ein entsprechender Gesetzentwurf zur Beratung im Deutschen Bundestag eingebracht wird.""

Sodann habe ich das aktuelle Sondergutachten der Monopolkommission Bahn 2011 als Bundestagsdrucksache 17/7248 erhalten. 

Dieses Sondergutachten vom 20.09.2011 wurde neben den Herren Prof. Dr. Hubert Gersdorf und Prof. Dr. Georg Götz (Wissenschaftliche Sachverständige der Monopolkomission) u.a. auch durch die Mitarbeit von Herrn Matthias Kurth (BNetzA), Herrn Andreas Mundt (Präsident des Bundeskartellamtes) sowie dem Präsidenten des Eisenbahn Bundesamtes Herrn Gerald Höxter erstellt/erörtert. 
Als Marktteilnehmer waren in den Anhörungen die Deutsche Bahn AG sowie deren Wettbewerber als auch das Bundesverkehrsministerium. 

Sowohl in diesem als auch in den entspechenden Gutachten aus den Jahren 2009 und 2007 kam die Monopolkomission zu folgendem Ergebnis (s. 110f): 

""Die Ergebnisse des vorliegenden Gutachtens zeigen, dass für den integrierten DB-Konzern neben Anreizen zur Diskriminierung im gegenwärtigen Regulierungsrahmen auch zahlreiche Möglichkeiten bestehen, Eisenbahnverkehrsunternehmen zu benachteiligen. Auch unter jeglicher Neufassung der Regulierung verbleiben erhebliche Spielräume zur Diskriminierung. Die bestmögliche Lösung dieser Problematik besteht in einer vollständigen Trennung von Infrastruktur und Transport. Die Abwägung von potenziellen negativen Auswirkungen gegenüber dem wettbewerbsinduzierten Effizienzgewinn einer solchen Trennung zeigt nach Auffassung der Monopolkommission deutlich, dass der gesamtwirtschaftliche Nutzen einer Trennung von Netz und Transport gegenüber deren Kosten überwiegt. Die Monopolkommission spricht sich vor diesem Hintergrund erneut für eine vollständige institutionelle Trennung von Infrastruktur- und Transportsparte durch die eigentumsrechtliche Privatisierung der Transportgesellschaften der Deutschen Bahn AG aus.

371.Die Monopolkommission fordert eine schnellstmögliche europaweite Marktöffnung aller Schienenverkehre und sieht in der bestehenden Situation keinen hinreichenden Grund für einen Wettbewerbsschutz der Deutschen Bahn AG, der letztlich den Verbrauchern schadet. Im Gegenteil profitiert die nationale Volkswirtschaft auch unter den bestehenden Rahmenbedingungen von der weiteren Liberalisierung des deutschen Bahnmarktes.""

Es ist für mich unerklärlich weshalb diese beiden Petitionen nicht veröffentlich wurden. Weshalb wurden diese nicht der Bevölkerung zur Diskussion und Mitzeichnung unterbreitet. 

Im konkreten Fall habe ich die Petition nunmehr ein drittes Mal unter der Nummer 22452 am 29. Januar 2012 eingereicht. Es bleibt zu hoffen dass der Souverän, das Deutsche Volk nunmehr Zugang erhält und diese Petition auch Mitzeichnen kann. 

Folgende Fragen über dieses Portal:
1. Weshalb wurden die Petitionen Nummer: 21090 und Nummer: 21428 nicht veröffentlicht. 
Die Aussage ""ein Staatssekretär arbeite an einer Gesetzesvorlage"" berechtigt aus meiner Sicht nicht dazu diese Petitionen abzulehnen.  

2. Wie viele eingereichte ePetitionen (in absoluten Zahlen und prozentual) werden nicht veröffentlicht. Am besten nennen Sie bitte die Zeiträume (Jahr-Monat), Anzahl der eingereichten Petitionen, abgelehnte Petitionen etc. 

3. Weshalb werden die ""nicht veröffentlichten Petitionen"" scheinbar sang und klanglos entsorgt anstatt diese mit dem kompletten Antragstext zu veröffentlichen ?",Nichtveröffentlichung/Ablehnen von ePetitionen 
140977,"In Kapitel 1602, Titel 53102 werden ""Maßnahmen zur Klimaneutralisierung von Dienstreisenund Dienstfahrten der Bundesregierung und der Bundesverwaltung"" ausgewiesen in Höhe 2018 2 Mio, 2017 2 Mio, 2016 (Ist) 667.
Welche Maßnahmen, in welcher Höhe, welche Organisation wurden hierdurch gefördert?","Kapitel 1602, Titel: 53102"
275057,Datenschutzfolgeabschätzung zur elektronischen Patientenakte.,Datenschutzfolgeabschätzung
29517,"""Auf welche Höhe beliefen sich die Ausgaben Ihrer Behörde für Drucker-/Kopierpapier und Toner im Jahr 2017?
Wenn möglich, bitte auch das Aufkommen mit angeben. """,Antrag IFG Papier-und Druckerkosten 2017
263198,"die gesamte Korrespondenz und Kommunikation zwischen dem Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (und seiner Vertreter) mit dem Bundesliga-Klub TSG Hoffenheim (und seiner ausgegliederten Kapitalgesellschaften bzw. Tochterunternehmen).

Ich widerspreche ausdrücklich der Weitergabe meiner Daten an Dritte.
Ich bin damit einverstanden, dass persönliche Daten Dritter geschwärzt werden.",Kommunikation des Bundesministeriums für wirtschaftliche Zusammenarbeit und Entwicklung mit TSG Hoffenheim
262818,"- bereits umgesetzte und geplante Energiesparmaßnahmen in Ihren eigenen Liegenschaften
- bereits umgesetzte und geplante Energiesparmaßnahmen im Stadtgebiet",Maßnahmen zum Einsparen von Energie in der Stadtverwaltung Neubrandenburg
271574,"- Aktuelle Schulungsunterlagen für Polizeibeamte zu: Umgang mit Menschen in psychischen Ausnahmesituationen und/oder auffälligen Verhaltensweisen
- Aktuelle Schulungsunterlagen für Polizeibeamte zu: Umgang mit suizidgefährdeten Menschen und/oder Menschen in akuten Suizidlagen",Schulungsunterlagen: Menschen in psych. Ausnahmesituationen
189488,"Ihre Handreichung/Beschreibung der Vorgehensweise zur Prüfung von IFG Anträgen. Insbesondere zu den Punkten: Wie wird ermittelt, ob AntragstellerIn vollgeschäftsfähig ist. D. h. werden Melderegisterauskünfte eingeholt? Wird das zuständige Betreuungsgericht angefragt?",Volle Geschäftsfähigkeit
